Carat.Size,Color,Clarity,Depth,Table,Cut,Report,Price,Log.Price,Table.Depth,Table.Depth.1,Test
1.04,I,SI2,60.7,57,Very Good,GIA,3999,8.29379961,-3.7,0.93904448,1
1.01,F,SI2,63.4,59,Very Good,GIA,4000,8.29404964,-4.4,0.93059937,1
1.01,J,VS2,59.7,61,Very Good,GIA,4000,8.29404964,1.3,1.02177554,1
1.01,K,VS1,62.1,56,Excellent,GIA,4000,8.29404964,-6.1,0.90177134,0
1.01,J,VS2,61.7,60,Excellent,GIA,4000,8.29404964,-1.7,0.97244733,1
1.01,J,VS2,63.1,57,Very Good,GIA,4000,8.29404964,-6.1,0.90332805,1
1.01,K,VVS2,63.1,59,Very Good,GIA,4000,8.29404964,-4.1,0.93502377,0
1.01,J,VS2,62.8,58,Excellent,GIA,4000,8.29404964,-4.8,0.92356688,0
1.01,I,SI1,59.9,62,Very Good,GIA,4000,8.29404964,2.1,1.03505843,0
0.72,E,VVS1,62.4,56,Excellent,GIA,4001,8.29429961,-6.4,0.8974359,0
1.09,J,SI1,62.4,57,Very Good,GIA,4001,8.29429961,-5.4,0.91346154,0
1.17,K,SI1,62.5,56,Excellent,GIA,4001,8.29429961,-6.5,0.896,0
1.05,I,SI2,61.4,57,Very Good,GIA,4001,8.29429961,-4.4,0.92833876,1
1.04,G,SI2,61,60,Excellent,GIA,4002,8.29454952,-1,0.98360656,0
0.96,E,SI2,61.5,60,Very Good,GIA,4002,8.29454952,-1.5,0.97560976,0
1.13,I,SI2,59.1,63,Very Good,GIA,4002,8.29454952,3.9,1.06598985,0
1.09,K,VVS2,62.8,60,Very Good,GIA,4003,8.29479936,-2.8,0.95541401,0
1.11,J,SI1,61.4,60,Excellent,GIA,4003,8.29479936,-1.4,0.9771987,0
0.8,H,IF,62.7,57,Excellent,GIA,4003,8.29479936,-5.7,0.90909091,1
0.8,G,VVS1,61.7,56,Ideal,GIA,4003,8.29479936,-5.7,0.9076175,0
1,I,SI1,63.4,61,Good,GIA,4004,8.29504914,-2.4,0.96214511,0
1,I,SI1,60.5,59,Excellent,GIA,4004,8.29504914,-1.5,0.97520661,1
1,I,SI1,62.9,60,Good,GIA,4004,8.29504914,-2.9,0.95389507,0
1,I,SI1,61.8,55,Excellent,GIA,4004,8.29504914,-6.8,0.88996764,0
1,I,SI1,63.7,64,Good,GIA,4004,8.29504914,0.3,1.00470958,0
0.91,E,SI1,61.3,59,Very Good,GIA,4006,8.29554852,-2.3,0.96247961,0
0.97,H,SI1,61.7,59,Excellent,GIA,4007,8.29579811,-2.7,0.95623987,0
1.01,I,SI2,62.2,56,Very Good,GIA,4007,8.29579811,-6.2,0.90032154,1
1.01,I,SI2,60.2,62,Very Good,GIA,4007,8.29579811,1.8,1.02990033,0
1.01,I,SI2,62.1,55,Very Good,GIA,4007,8.29579811,-7.1,0.88566828,0
1.01,J,SI1,61.3,57,Ideal,GIA,4007,8.29579811,-4.3,0.92985318,0
1.01,I,SI2,59.9,59,Very Good,GIA,4007,8.29579811,-0.9,0.98497496,0
1.01,I,SI2,58.7,62,Very Good,GIA,4007,8.29579811,3.3,1.05621806,0
0.92,F,SI1,62.6,58,Excellent,GIA,4008,8.29604764,-4.6,0.92651757,1
0.9,E,SI1,62.2,56,Very Good,GIA,4067,8.31066091,-6.2,0.90032154,0
1.03,I,SI1,60.2,58,Excellent,GIA,4067,8.31066091,-2.2,0.96345515,0
1.02,G,SI2,62.9,56,Excellent,GIA,4067,8.31066091,-6.9,0.89030207,0
1.01,H,SI2,62,57,Excellent,GIA,4068,8.31090676,-5,0.91935484,1
1.21,I,SI2,59,61,Very Good,GIA,4069,8.31115255,2,1.03389831,2
1,H,SI2,60.3,59,Very Good,GIA,4070,8.31139828,-1.3,0.97844113,0
1.01,I,SI1,59.7,59,Excellent,GIA,4071,8.31164395,-0.7,0.98827471,2
1.01,H,SI2,60.9,59,Excellent,GIA,4072,8.31188956,-1.9,0.96880131,0
1.01,I,SI1,62.7,59,Very Good,GIA,4072,8.31188956,-3.7,0.94098884,0
1.01,I,SI1,62.5,59,Very Good,GIA,4072,8.31188956,-3.5,0.944,0
1.01,G,SI2,64,58,Very Good,GIA,4072,8.31188956,-6,0.90625,0
1.01,K,VS1,60.7,59,Excellent,GIA,4072,8.31188956,-1.7,0.97199341,1
0.91,H,VS1,62.8,59,Very Good,GIA,4073,8.31213511,-3.8,0.93949045,1
0.91,G,SI1,61.7,56,Excellent,GIA,4073,8.31213511,-5.7,0.9076175,1
1.2,K,VS2,61.8,58,Very Good,GIA,4074,8.3123806,-3.8,0.93851133,0
1.03,H,SI1,62.8,56,Very Good,GIA,4074,8.3123806,-6.8,0.89171975,0
1,J,VS2,61.1,63,Very Good,GIA,4074,8.3123806,1.9,1.03109656,2
1,F,SI2,61.5,58,Very Good,GIA,4076,8.31287139,-3.5,0.94308943,0
1.02,I,SI2,62.4,57,Excellent,GIA,4076,8.31287139,-5.4,0.91346154,2
1,I,SI1,59.7,59,Very Good,GIA,4077,8.3131167,-0.7,0.98827471,1
1,I,SI1,59.4,58,Very Good,GIA,4077,8.3131167,-1.4,0.97643098,2
1,I,SI1,64.1,54,Good,GIA,4077,8.3131167,-10.1,0.8424337,0
1.01,J,VS1,64.1,54,Very Good,GIA,4077,8.3131167,-10.1,0.8424337,0
1.01,G,SI2,60.6,58,Very Good,GIA,4077,8.3131167,-2.6,0.95709571,0
1.01,G,SI2,60.9,64,Good,GIA,4077,8.3131167,3.1,1.05090312,1
0.9,D,SI1,62.6,57,Very Good,GIA,4135,8.32724261,-5.6,0.91054313,0
1,H,SI1,61,61,Very Good,GIA,4135,8.32724261,0,1,0
1.11,I,SI2,60,59,Very Good,GIA,4136,8.32748442,-1,0.98333333,2
1.13,I,SI2,61.4,56,Ideal,GIA,4136,8.32748442,-5.4,0.91205212,0
1.01,H,SI2,60.8,58,Excellent,GIA,4136,8.32748442,-2.8,0.95394737,0
0.76,G,IF,62.3,57,Excellent,GIA,4136,8.32748442,-5.3,0.91492777,1
1.09,F,SI2,62.3,58,Very Good,GIA,4137,8.32772617,-4.3,0.93097913,1
1.1,I,SI2,61.4,57,Excellent,GIA,4137,8.32772617,-4.4,0.92833876,0
1.09,J,SI1,61.8,58,Good,GIA,4137,8.32772617,-3.8,0.93851133,0
0.9,H,VS1,61.6,56,Excellent,GIA,4137,8.32772617,-5.6,0.90909091,0
0.9,H,VS1,62.8,57,Excellent,GIA,4137,8.32772617,-5.8,0.90764331,0
0.91,E,SI1,60.9,59,Excellent,GIA,4137,8.32772617,-1.9,0.96880131,0
0.66,D,VVS1,62.2,58,Excellent,GIA,4138,8.32796786,-4.2,0.93247588,1
1.04,H,SI1,63.2,57,Very Good,GIA,4138,8.32796786,-6.2,0.90189873,2
0.91,E,SI1,62.5,59,Very Good,GIA,4138,8.32796786,-3.5,0.944,1
0.57,D,IF,62.1,56,Excellent,GIA,4139,8.32820949,-6.1,0.90177134,0
0.77,F,VVS2,62.5,55,Excellent,GIA,4139,8.32820949,-7.5,0.88,0
1.03,I,SI2,60,56,Excellent,AGS,4139,8.32820949,-4,0.93333333,2
1.02,H,SI2,61.4,56,Ideal,GIA,4139,8.32820949,-5.4,0.91205212,0
1.12,J,VS2,62.7,56,Very Good,GIA,4140,8.32845107,-6.7,0.89314195,2
1.1,J,VS2,60.8,59,Excellent,GIA,4140,8.32845107,-1.8,0.97039474,0
1,J,VS2,59.3,61,Very Good,GIA,4140,8.32845107,1.7,1.02866779,2
1.01,I,SI2,62.7,56,Very Good,GIA,4140,8.32845107,-6.7,0.89314195,0
1.01,J,SI1,63.1,60,Good,GIA,4140,8.32845107,-3.1,0.95087163,0
1.01,G,SI1,63.5,56,Very Good,GIA,4140,8.32845107,-7.5,0.88188976,2
0.72,D,VVS1,61.4,58,Excellent,GIA,4204,8.34379173,-3.4,0.94462541,0
0.91,H,VS1,62.4,56,Excellent,GIA,4204,8.34379173,-6.4,0.8974359,0
1.05,H,SI2,61.7,58,Very Good,GIA,4204,8.34379173,-3.7,0.94003241,1
0.91,F,VS2,62.1,61,Very Good,GIA,4204,8.34379173,-1.1,0.98228663,0
0.91,F,VS2,62.2,57,Very Good,GIA,4204,8.34379173,-5.2,0.91639871,2
0.81,G,VVS1,62.1,57,Excellent,GIA,4205,8.34402957,-5.1,0.9178744,2
0.81,G,VVS1,61.7,55,Ideal,GIA,4205,8.34402957,-6.7,0.89141005,0
1.06,E,SI2,59.9,64,Good,GIA,4205,8.34402957,4.1,1.06844741,2
0.8,D,VS1,59.6,60,Very Good,GIA,4205,8.34402957,0.4,1.00671141,2
1,G,SI2,64.1,55,Very Good,GIA,4206,8.34426736,-9.1,0.85803432,0
1.06,J,SI1,58.8,60,Excellent,GIA,4206,8.34426736,1.2,1.02040816,0
1.11,J,VS1,63.6,57,Very Good,GIA,4206,8.34426736,-6.6,0.89622642,0
1.11,G,SI2,63.7,57,Very Good,GIA,4206,8.34426736,-6.7,0.89481947,0
1.11,G,SI2,62,57,Very Good,GIA,4206,8.34426736,-5,0.91935484,1
1.08,H,SI2,60.6,61,Very Good,GIA,4207,8.34450508,0.4,1.00660066,0
1.26,I,SI2,60.4,58,Excellent,GIA,4207,8.34450508,-2.4,0.9602649,1
0.9,G,VS2,63.9,58,Very Good,GIA,4208,8.34474275,-5.9,0.90766823,2
1,H,SI2,60.6,60,Good,GIA,4208,8.34474275,-0.6,0.99009901,0
1.06,K,VS1,62.2,58,Excellent,GIA,4208,8.34474275,-4.2,0.93247588,0
1.07,J,SI1,61.4,59,Excellent,GIA,4208,8.34474275,-2.4,0.96091205,0
0.9,F,SI1,62.7,57,Excellent,GIA,4208,8.34474275,-5.7,0.90909091,0
1.04,G,SI2,62.1,57,Excellent,GIA,4210,8.34521793,-5.1,0.9178744,0
0.92,H,VS2,62.4,60,Excellent,GIA,4210,8.34521793,-2.4,0.96153846,0
1.01,H,SI2,61.2,56,Ideal,GIA,4211,8.34545543,-5.2,0.91503268,0
1.01,H,SI2,60.7,59,Very Good,GIA,4211,8.34545543,-1.7,0.97199341,0
0.93,D,SI1,64.1,56,Very Good,GIA,4273,8.36007144,-8.1,0.87363495,2
0.59,D,IF,62.1,57,Excellent,GIA,4273,8.36007144,-5.1,0.9178744,1
1,G,SI2,62.8,58,Very Good,GIA,4273,8.36007144,-4.8,0.92356688,0
1.04,G,SI2,60.4,59,Very Good,GIA,4273,8.36007144,-1.4,0.97682119,0
1.05,J,VS2,63,59,Very Good,GIA,4273,8.36007144,-4,0.93650794,0
1.14,J,SI2,63.3,56,Very Good,GIA,4275,8.36053938,-7.3,0.88467615,0
0.75,D,VS1,61.9,56,Ideal,GIA,4275,8.36053938,-5.9,0.90468498,0
1,H,SI1,61.6,61,Very Good,GIA,4275,8.36053938,-0.6,0.99025974,2
1.07,I,SI1,62.3,59,Very Good,GIA,4275,8.36053938,-3.3,0.9470305,1
0.9,F,SI1,60.6,58,Excellent,GIA,4275,8.36053938,-2.6,0.95709571,0
0.9,F,SI1,62.1,58,Excellent,GIA,4275,8.36053938,-4.1,0.93397746,1
1.15,K,VVS1,58.4,65,Very Good,GIA,4276,8.36077327,6.6,1.1130137,0
1.06,I,SI1,62.4,59,Very Good,GIA,4276,8.36077327,-3.4,0.94551282,0
0.92,G,VS2,62.3,57,Very Good,GIA,4276,8.36077327,-5.3,0.91492777,2
1.08,K,VVS2,62,58,Very Good,GIA,4277,8.36100711,-4,0.93548387,0
0.9,F,VS2,61.9,59,Very Good,GIA,4277,8.36100711,-2.9,0.95315024,0
1.08,J,VS2,62.7,56,Very Good,GIA,4277,8.36100711,-6.7,0.89314195,1
1.01,I,SI1,62.3,56,Excellent,GIA,4277,8.36100711,-6.3,0.8988764,0
1.01,H,VS1,61.4,64,Good,GIA,4277,8.36100711,2.6,1.04234528,2
1.01,I,VS2,62.5,59,Good,GIA,4277,8.36100711,-3.5,0.944,0
1.01,I,VS2,63.7,58,Very Good,GIA,4277,8.36100711,-5.7,0.91051805,0
1.01,I,VS2,63.4,60,Good,GIA,4277,8.36100711,-3.4,0.94637224,1
1.01,G,SI2,61.9,60,Very Good,GIA,4277,8.36100711,-1.9,0.96930533,0
0.79,F,VVS2,60.3,60,Excellent,GIA,4278,8.36124089,-0.3,0.99502488,0
1.07,H,SI2,62.7,60,Excellent,GIA,4278,8.36124089,-2.7,0.9569378,0
0.93,D,SI2,62,56,Excellent,GIA,4338,8.37516869,-6,0.90322581,0
0.81,F,VVS2,59.4,59,Excellent,GIA,4338,8.37516869,-0.4,0.99326599,2
1.06,H,SI2,60.1,59,Excellent,GIA,4338,8.37516869,-1.1,0.98169717,0
1,H,SI1,58.6,63,Good,GIA,4338,8.37516869,4.4,1.07508532,2
1.01,F,SI2,61.3,59,Very Good,GIA,4338,8.37516869,-2.3,0.96247961,2
1.04,H,SI2,62.5,59,Very Good,GIA,4339,8.37539919,-3.5,0.944,2
0.8,E,VS1,60.7,61,Excellent,GIA,4339,8.37539919,0.3,1.00494234,0
0.8,E,VS1,62.4,57,Excellent,GIA,4339,8.37539919,-5.4,0.91346154,0
1.07,H,SI2,62.1,56,Very Good,GIA,4339,8.37539919,-6.1,0.90177134,0
0.76,D,VVS2,62.2,56,Excellent,GIA,4341,8.37586002,-6.2,0.90032154,1
0.8,F,VVS2,62.1,56,Excellent,GIA,4341,8.37586002,-6.1,0.90177134,1
0.8,F,VVS1,63.5,58,Very Good,GIA,4341,8.37586002,-5.5,0.91338583,1
0.72,E,IF,62.2,56,Excellent,GIA,4341,8.37586002,-6.2,0.90032154,2
1.08,J,SI1,62,59,Excellent,GIA,4342,8.37609035,-3,0.9516129,0
1.07,H,SI2,61,60,Excellent,AGS,4342,8.37609035,-1,0.98360656,0
0.97,G,SI1,59,60,Very Good,GIA,4342,8.37609035,1,1.01694915,1
0.94,F,VS2,63.3,58,Very Good,GIA,4343,8.37632063,-5.3,0.91627172,2
1.16,J,SI1,62.2,58,Very Good,GIA,4344,8.37655086,-4.2,0.93247588,0
1.16,I,SI2,62.8,58,Very Good,GIA,4344,8.37655086,-4.8,0.92356688,2
1.03,G,SI2,62.1,54,Excellent,GIA,4344,8.37655086,-8.1,0.86956522,1
1.01,F,SI2,58.9,61,Very Good,GIA,4344,8.37655086,2.1,1.03565365,1
1,H,SI1,63.2,54,Very Good,GIA,4345,8.37678104,-9.2,0.85443038,0
1.07,J,SI1,61.1,59,Excellent,GIA,4345,8.37678104,-2.1,0.96563011,1
0.7,E,IF,62.7,56,Excellent,GIA,4346,8.37701116,-6.7,0.89314195,0
1.14,I,SI2,61.1,57,Ideal,GIA,4346,8.37701116,-4.1,0.93289689,2
0.7,D,VVS1,60.5,60,Very Good,GIA,4413,8.39231001,-0.5,0.99173554,0
1.22,K,SI1,61.8,57,Ideal,GIA,4415,8.39276311,-4.8,0.9223301,1
1.08,H,SI2,63.8,58,Very Good,GIA,4415,8.39276311,-5.8,0.90909091,1
0.91,I,IF,62.1,59,Excellent,GIA,4415,8.39276311,-3.1,0.95008052,2
1.05,G,SI2,62.7,56,Excellent,GIA,4415,8.39276311,-6.7,0.89314195,0
1.05,G,SI2,63.7,56,Very Good,GIA,4416,8.39298959,-7.7,0.87912088,0
1,J,VS2,62.2,62,Very Good,GIA,4416,8.39298959,-0.2,0.99678457,0
0.96,G,SI1,62.2,58,Excellent,GIA,4416,8.39298959,-4.2,0.93247588,2
1.01,G,SI2,61.8,58,Very Good,GIA,4416,8.39298959,-3.8,0.93851133,1
1.01,J,VS1,62.2,56,Very Good,GIA,4416,8.39298959,-6.2,0.90032154,0
1.01,J,VS1,62,59,Very Good,GIA,4416,8.39298959,-3,0.9516129,2
1.01,J,VS1,62.7,59,Very Good,GIA,4416,8.39298959,-3.7,0.94098884,0
1.01,G,SI2,62.7,54,Very Good,GIA,4416,8.39298959,-8.7,0.86124402,1
1.01,G,SI2,62.4,57,Excellent,GIA,4416,8.39298959,-5.4,0.91346154,2
1.01,G,SI2,57.7,59,Good,GIA,4416,8.39298959,1.3,1.02253033,0
1,F,SI2,61.9,55,Excellent,GIA,4416,8.39298959,-6.9,0.88852989,0
1,I,VS2,58.7,58,Very Good,GIA,4416,8.39298959,-0.7,0.98807496,1
1,H,SI1,60.6,58,Very Good,GIA,4417,8.39321601,-2.6,0.95709571,2
1,H,SI1,62.4,54,Very Good,GIA,4417,8.39321601,-8.4,0.86538462,1
1.01,F,SI2,60.1,58,Excellent,GIA,4417,8.39321601,-2.1,0.96505824,1
1.01,F,SI2,62.4,55,Excellent,GIA,4417,8.39321601,-7.4,0.88141026,1
1.23,J,SI2,62.1,59,Very Good,GIA,4418,8.39344238,-3.1,0.95008052,0
1.35,K,SI2,62.7,59,Very Good,GIA,4418,8.39344238,-3.7,0.94098884,0
1.05,H,SI2,61.1,57,Excellent,GIA,4418,8.39344238,-4.1,0.93289689,1
1,E,SI1,63.8,61,Very Good,GIA,4419,8.39366871,-2.8,0.95611285,1
1.08,I,SI1,62.2,62,Very Good,GIA,4482,8.40782465,-0.2,0.99678457,2
1.01,I,SI1,62.8,60,Very Good,GIA,4482,8.40782465,-2.8,0.95541401,0
1.06,H,SI2,63.6,56,Very Good,GIA,4482,8.40782465,-7.6,0.88050314,0
0.82,D,VS1,62.4,56,Excellent,GIA,4482,8.40782465,-6.4,0.8974359,1
0.77,E,VVS2,61.3,58,Excellent,GIA,4483,8.40804774,-3.3,0.94616639,2
1.15,K,VS1,63.3,58,Very Good,GIA,4483,8.40804774,-5.3,0.91627172,1
0.74,D,VVS2,62,57,Excellent,GIA,4484,8.40827078,-5,0.91935484,0
0.92,I,IF,61.9,57,Excellent,GIA,4484,8.40827078,-4.9,0.92084006,0
1.01,K,IF,62.6,57,Very Good,GIA,4484,8.40827078,-5.6,0.91054313,0
1.03,G,SI2,61,55,Ideal,GIA,4484,8.40827078,-6,0.90163934,0
1.03,G,SI2,62.4,57,Excellent,GIA,4484,8.40827078,-5.4,0.91346154,0
1.12,I,SI1,62.5,57,Very Good,GIA,4484,8.40827078,-5.5,0.912,0
1.1,I,SI1,63,57,Very Good,GIA,4484,8.40827078,-6,0.9047619,1
0.9,E,VS2,62.6,58,Very Good,GIA,4485,8.40849377,-4.6,0.92651757,1
1.11,I,SI1,61.6,60,Very Good,GIA,4485,8.40849377,-1.6,0.97402597,0
1.23,J,SI1,61.8,57,Very Good,GIA,4485,8.40849377,-4.8,0.9223301,0
0.9,H,VS1,63,59,Very Good,GIA,4486,8.40871672,-4,0.93650794,0
1.03,H,SI2,62.3,57,Excellent,GIA,4486,8.40871672,-5.3,0.91492777,1
1.03,G,SI2,61.9,57,Excellent,GIA,4486,8.40871672,-4.9,0.92084006,0
1.03,G,SI2,62.9,55,Very Good,GIA,4486,8.40871672,-7.9,0.87440382,2
1.03,I,VS2,59.6,61,Very Good,GIA,4487,8.40893961,1.4,1.02348993,2
1.03,F,SI2,62.6,56,Excellent,GIA,4487,8.40893961,-6.6,0.89456869,1
1.02,H,SI2,59.4,59,Excellent,GIA,4487,8.40893961,-0.4,0.99326599,2
1.06,I,SI1,62.4,58,Very Good,GIA,4487,8.40893961,-4.4,0.92948718,1
1.07,I,SI1,60.3,58,Excellent,GIA,4487,8.40893961,-2.3,0.96185738,0
0.8,F,VVS2,60.7,57,Ideal,GIA,4550,8.42288251,-3.7,0.93904448,0
1.25,J,SI2,62.1,58,Excellent,GIA,4550,8.42288251,-4.1,0.93397746,0
0.83,F,VVS2,62.1,58,Excellent,GIA,4551,8.42310227,-4.1,0.93397746,0
0.83,F,VVS2,62.6,56,Excellent,GIA,4551,8.42310227,-6.6,0.89456869,2
1.04,F,SI2,62.9,57,Very Good,GIA,4551,8.42310227,-5.9,0.90620032,2
1.01,H,SI1,63.7,57,Very Good,GIA,4552,8.42332198,-6.7,0.89481947,2
0.9,E,SI1,62,58,Excellent,GIA,4552,8.42332198,-4,0.93548387,1
0.9,E,SI1,62.8,58,Very Good,GIA,4552,8.42332198,-4.8,0.92356688,0
0.9,E,SI1,62,54,Excellent,GIA,4552,8.42332198,-8,0.87096774,1
1.06,G,SI2,61.1,58,Excellent,GIA,4552,8.42332198,-3.1,0.9492635,0
0.96,H,VS2,59.4,61,Very Good,GIA,4553,8.42354164,1.6,1.02693603,0
0.71,D,VVS2,61.9,58,Excellent,GIA,4553,8.42354164,-3.9,0.93699515,0
0.9,E,VS2,62.9,57,Very Good,GIA,4553,8.42354164,-5.9,0.90620032,1
0.9,E,VS2,63.2,58,Very Good,GIA,4553,8.42354164,-5.2,0.91772152,0
0.9,E,VS2,63,56,Very Good,GIA,4553,8.42354164,-7,0.88888889,0
1.01,G,SI2,61.7,58,Excellent,GIA,4553,8.42354164,-3.7,0.94003241,1
0.9,F,SI1,62.4,58,Excellent,GIA,4554,8.42376125,-4.4,0.92948718,0
1,F,SI2,62.2,62,Good,GIA,4554,8.42376125,-0.2,0.99678457,0
1.25,I,SI2,63,59,Very Good,GIA,4554,8.42376125,-4,0.93650794,0
1.2,J,SI1,61.6,56,Excellent,AGS,4554,8.42376125,-5.6,0.90909091,0
1.2,J,SI1,60.3,59,Excellent,GIA,4554,8.42376125,-1.3,0.97844113,0
1,J,VVS2,61.5,60,Excellent,GIA,4554,8.42376125,-1.5,0.97560976,0
1,J,VVS2,61.8,59,Excellent,GIA,4554,8.42376125,-2.8,0.95469256,2
1.02,H,SI1,62.3,55,Very Good,GIA,4555,8.42398081,-7.3,0.88282504,0
1.02,H,SI1,62.7,56,Very Good,GIA,4555,8.42398081,-6.7,0.89314195,0
1.03,G,SI2,62.4,56,Excellent,GIA,4624,8.43901541,-6.4,0.8974359,2
1.04,I,SI1,59.4,59,Excellent,GIA,4624,8.43901541,-0.4,0.99326599,1
0.91,G,VVS2,63.5,57,Very Good,GIA,4625,8.43923165,-6.5,0.8976378,1
0.91,F,VS2,59.4,60,Excellent,GIA,4625,8.43923165,0.6,1.01010101,1
0.91,D,VS2,63.3,58,Good,GIA,4625,8.43923165,-5.3,0.91627172,0
0.9,F,VS1,61.8,55,Very Good,GIA,4625,8.43923165,-6.8,0.88996764,2
1.01,H,SI1,60.3,59,Excellent,GIA,4625,8.43923165,-1.3,0.97844113,2
1,I,VS1,61.7,61,Good,GIA,4626,8.43944784,-0.7,0.98865478,1
1.01,E,SI2,63.4,57,Very Good,GIA,4627,8.43966399,-6.4,0.89905363,1
1.27,I,SI2,63.4,55,Very Good,GIA,4627,8.43966399,-8.4,0.86750789,0
0.9,F,VS2,62.2,57,Excellent,GIA,4627,8.43966399,-5.2,0.91639871,1
0.81,D,VS2,61.7,58,Excellent,GIA,4628,8.43988009,-3.7,0.94003241,0
1.11,H,SI2,62,56,Excellent,GIA,4628,8.43988009,-6,0.90322581,2
1.11,H,SI2,62.9,58,Very Good,GIA,4628,8.43988009,-4.9,0.92209857,1
1.01,I,SI1,63,57,Very Good,GIA,4628,8.43988009,-6,0.9047619,0
1.1,H,SI2,60.6,61,Very Good,GIA,4628,8.43988009,0.4,1.00660066,1
1,E,SI2,61.5,58,Very Good,GIA,4628,8.43988009,-3.5,0.94308943,1
1.01,H,SI1,62.3,57,Very Good,GIA,4628,8.43988009,-5.3,0.91492777,0
1.11,H,SI2,62.2,56,Excellent,GIA,4628,8.43988009,-6.2,0.90032154,0
0.9,E,SI1,62.6,57,Excellent,GIA,4629,8.44009614,-5.6,0.91054313,1
0.75,E,IF,62.2,56,Excellent,GIA,4629,8.44009614,-6.2,0.90032154,0
1.07,F,SI2,62.1,55,Excellent,GIA,4629,8.44009614,-7.1,0.88566828,0
0.74,F,IF,61.7,56,Ideal,GIA,4629,8.44009614,-5.7,0.9076175,0
0.91,D,SI1,59,61,Very Good,GIA,4630,8.44031215,2,1.03389831,2
1,G,SI1,60.3,61,Very Good,GIA,4630,8.44031215,0.7,1.01160862,0
1.21,J,SI1,62.3,57,Excellent,GIA,4695,8.45425339,-5.3,0.91492777,1
1.06,E,SI2,61.7,59,Excellent,GIA,4696,8.45446636,-2.7,0.95623987,0
1.2,J,VS2,63.2,59,Very Good,GIA,4696,8.45446636,-4.2,0.9335443,2
1.06,G,SI2,61.8,56,Ideal,GIA,4697,8.45467929,-5.8,0.90614887,0
1,G,SI1,62.6,56,Excellent,GIA,4697,8.45467929,-6.6,0.89456869,0
1,G,SI1,59.8,55,Very Good,GIA,4697,8.45467929,-4.8,0.91973244,0
1,G,SI1,59.1,59,Good,GIA,4697,8.45467929,-0.1,0.99830795,2
1,G,SI1,62.6,59,Very Good,GIA,4697,8.45467929,-3.6,0.94249201,0
1.01,E,SI1,63.4,59,Very Good,GIA,4698,8.45489217,-4.4,0.93059937,1
1.07,G,SI2,60.9,56,Ideal,GIA,4698,8.45489217,-4.9,0.91954023,0
1,E,SI2,58.5,59,Very Good,GIA,4698,8.45489217,0.5,1.00854701,2
1,H,SI1,61.5,60,Excellent,GIA,4698,8.45489217,-1.5,0.97560976,0
1,H,SI1,61.3,60,Very Good,GIA,4698,8.45489217,-1.3,0.97879282,0
1.38,J,SI2,60.7,57,Very Good,GIA,4700,8.45531779,-3.7,0.93904448,0
1.09,G,SI2,63,57,Excellent,GIA,4700,8.45531779,-6,0.9047619,0
1.01,H,SI2,61.2,59,Excellent,GIA,4700,8.45531779,-2.2,0.96405229,0
1.22,J,SI2,61.7,58,Very Good,GIA,4700,8.45531779,-3.7,0.94003241,0
1,D,SI1,60.8,63,Good,GIA,4701,8.45553053,2.2,1.03618421,0
1.01,G,SI1,63,56,Excellent,GIA,4701,8.45553053,-7,0.88888889,0
1.01,H,SI1,61.8,57,Ideal,GIA,4701,8.45553053,-4.8,0.9223301,0
1.06,H,SI2,62.7,58,Excellent,GIA,4701,8.45553053,-4.7,0.92503987,0
1.06,J,VVS2,61.6,56,Ideal,GIA,4701,8.45553053,-5.6,0.90909091,1
1.02,I,SI1,61.4,56,Ideal,GIA,4702,8.45574323,-5.4,0.91205212,0
0.9,F,VS2,62.7,56,Excellent,GIA,4702,8.45574323,-6.7,0.89314195,1
1.09,H,SI2,62.6,60,Very Good,GIA,4703,8.45595588,-2.6,0.95846645,0
0.8,D,VVS2,61.1,59,Excellent,GIA,4786,8.47345027,-2.1,0.96563011,2
1.04,H,SI2,62.5,57,Excellent,GIA,4786,8.47345027,-5.5,0.912,0
0.85,E,VS1,62.3,57,Excellent,GIA,4786,8.47345027,-5.3,0.91492777,0
1.01,G,SI1,63.1,55,Very Good,GIA,4787,8.47365919,-8.1,0.87163233,0
1,D,SI2,62.4,58,Very Good,GIA,4787,8.47365919,-4.4,0.92948718,2
1.1,H,SI1,63,60,Good,GIA,4788,8.47386807,-3,0.95238095,0
1.01,E,SI2,62.9,58,Very Good,GIA,4789,8.4740769,-4.9,0.92209857,0
1.01,H,SI1,62.7,55,Excellent,GIA,4789,8.4740769,-7.7,0.87719298,2
0.74,E,IF,61.4,60,Excellent,GIA,4789,8.4740769,-1.4,0.9771987,1
1,I,VS1,61.5,57,Ideal,GIA,4789,8.4740769,-4.5,0.92682927,0
1.01,H,SI1,62.5,58,Excellent,GIA,4790,8.47428569,-4.5,0.928,0
1.23,I,SI2,60.8,58,Excellent,GIA,4790,8.47428569,-2.8,0.95394737,0
1.07,F,SI2,60.3,58,Very Good,GIA,4790,8.47428569,-2.3,0.96185738,0
1.02,D,SI2,61,57,Very Good,GIA,4791,8.47449444,-4,0.93442623,0
1.02,G,SI1,59.3,57,Good,GIA,4791,8.47449444,-2.3,0.96121417,0
1.06,D,SI2,58.1,63,Very Good,GIA,4791,8.47449444,4.9,1.08433735,2
1.17,H,SI2,61.6,55,Ideal,GIA,4792,8.47470314,-6.6,0.89285714,0
1.1,H,SI2,61.9,59,Excellent,GIA,4792,8.47470314,-2.9,0.95315024,2
